,Customer ID,Company,Frequency
34073,56597.0,Yellow Cab,1
34074,56024.0,Pink Cab,1
34075,56767.0,Pink Cab,2
34076,56255.0,Pink Cab,1
34077,55092.0,Pink Cab,1
34078,56330.0,Pink Cab,1
34079,56807.0,Pink Cab,1
34080,56807.0,Yellow Cab,2
34081,54869.0,Pink Cab,1
34082,54869.0,Yellow Cab,1
34083,55980.0,Pink Cab,1
34084,54211.0,Yellow Cab,1
34085,54866.0,Yellow Cab,1
34086,55577.0,Pink Cab,1
34087,55577.0,Yellow Cab,1
34088,56458.0,Pink Cab,1
34089,56458.0,Yellow Cab,1
34090,56985.0,Pink Cab,2
34091,56985.0,Yellow Cab,2
34092,55317.0,Pink Cab,1
34093,54618.0,Pink Cab,2
34094,56134.0,Pink Cab,1
34095,55095.0,Pink Cab,2
34096,56983.0,Pink Cab,1
34097,56605.0,Pink Cab,1
34098,55017.0,Pink Cab,1
34099,54310.0,Pink Cab,1
34100,54893.0,Pink Cab,1
34101,56844.0,Pink Cab,2
34102,55906.0,Pink Cab,2
34103,55104.0,Pink Cab,1
34104,55104.0,Yellow Cab,1
34105,54848.0,Yellow Cab,1
34106,54033.0,Pink Cab,1
34107,54033.0,Yellow Cab,1
34108,55038.0,Pink Cab,1
34109,55038.0,Yellow Cab,1
34110,54826.0,Pink Cab,1
34111,54826.0,Yellow Cab,1
34112,55558.0,Yellow Cab,1
34113,56893.0,Pink Cab,2
34114,56893.0,Yellow Cab,1
34115,55127.0,Yellow Cab,1
34116,55408.0,Pink Cab,3
34117,55486.0,Pink Cab,1
34118,54325.0,Pink Cab,2
34119,56784.0,Pink Cab,1
34120,54208.0,Pink Cab,1
34121,54363.0,Pink Cab,1
34122,55580.0,Pink Cab,1
34123,54250.0,Yellow Cab,1
34124,56513.0,Pink Cab,1
34125,56513.0,Yellow Cab,1
34126,54815.0,Yellow Cab,1
34127,56179.0,Yellow Cab,1
34128,54197.0,Yellow Cab,2
34129,55216.0,Yellow Cab,1
34130,55545.0,Pink Cab,1
34131,55545.0,Yellow Cab,1
34132,55346.0,Pink Cab,2
34133,55970.0,Pink Cab,3
34134,55789.0,Pink Cab,1
34135,55940.0,Pink Cab,3
34136,55940.0,Yellow Cab,1
34137,54115.0,Pink Cab,4
34138,55443.0,Pink Cab,2
34139,55443.0,Yellow Cab,2
34140,55587.0,Pink Cab,1
34141,54623.0,Pink Cab,1
34142,55192.0,Pink Cab,2
34143,56550.0,Pink Cab,1
34144,54207.0,Yellow Cab,1
34145,56519.0,Yellow Cab,1
34146,56362.0,Yellow Cab,1
34147,55956.0,Yellow Cab,1
34148,54430.0,Pink Cab,1
34149,54430.0,Yellow Cab,1
34150,56600.0,Yellow Cab,1
34151,55322.0,Yellow Cab,1
34152,56161.0,Yellow Cab,1
34153,56081.0,Pink Cab,1
34154,56081.0,Yellow Cab,1
34155,56700.0,Yellow Cab,2
34156,54046.0,Yellow Cab,1
34157,56530.0,Pink Cab,2
34158,54082.0,Pink Cab,1
34159,55306.0,Yellow Cab,2
34160,55767.0,Yellow Cab,1
34161,54656.0,Pink Cab,1
34162,54713.0,Pink Cab,2
34163,54130.0,Pink Cab,1
34164,54130.0,Yellow Cab,1
34165,56567.0,Yellow Cab,1
34166,54806.0,Pink Cab,1
34167,54507.0,Yellow Cab,3
34168,55023.0,Pink Cab,1
34169,55023.0,Yellow Cab,1
34170,54800.0,Yellow Cab,2
34171,54504.0,Pink Cab,2
34172,54504.0,Yellow Cab,2
34173,55177.0,Pink Cab,1
34174,55446.0,Pink Cab,2
34175,55318.0,Pink Cab,1
34176,55360.0,Yellow Cab,1
34177,54034.0,Yellow Cab,1
34178,54755.0,Yellow Cab,1
34179,54239.0,Pink Cab,1
34180,54239.0,Yellow Cab,1
34181,54978.0,Pink Cab,1
34182,55910.0,Pink Cab,2
34183,55910.0,Yellow Cab,2
34184,54189.0,Pink Cab,1
34185,54716.0,Pink Cab,1
34186,54872.0,Yellow Cab,1
34187,54231.0,Yellow Cab,1
34188,54035.0,Pink Cab,1
34189,54058.0,Pink Cab,2
34190,55123.0,Pink Cab,1
34191,56489.0,Yellow Cab,1
34192,56352.0,Yellow Cab,2
34193,55645.0,Pink Cab,1
34194,55645.0,Yellow Cab,1
34195,56151.0,Pink Cab,1
34196,56562.0,Pink Cab,1
34197,54691.0,Pink Cab,1
34198,54691.0,Yellow Cab,1
34199,55107.0,Yellow Cab,1
34200,56902.0,Yellow Cab,1
34201,54942.0,Pink Cab,1
34202,54942.0,Yellow Cab,1
34203,54253.0,Pink Cab,1
34204,54495.0,Pink Cab,1
34205,55025.0,Pink Cab,2
34206,55025.0,Yellow Cab,1
34207,55923.0,Pink Cab,2
34208,55565.0,Yellow Cab,1
34209,56560.0,Yellow Cab,1
34210,56378.0,Yellow Cab,1
34211,54552.0,Pink Cab,3
34212,54552.0,Yellow Cab,1
34213,54396.0,Pink Cab,1
34214,54079.0,Pink Cab,3
34215,54079.0,Yellow Cab,1
34216,55228.0,Pink Cab,1
34217,55228.0,Yellow Cab,1
34218,56778.0,Pink Cab,1
34219,56385.0,Pink Cab,2
34220,55113.0,Pink Cab,2
34221,55622.0,Yellow Cab,1
34222,56964.0,Yellow Cab,1
34223,54066.0,Pink Cab,2
34224,55467.0,Pink Cab,1
34225,56338.0,Pink Cab,1
34226,54766.0,Pink Cab,1
34227,56124.0,Pink Cab,3
34228,55705.0,Yellow Cab,1
34229,55804.0,Yellow Cab,1
34230,56303.0,Yellow Cab,1
34231,55627.0,Yellow Cab,1
34232,54909.0,Yellow Cab,1
34233,56860.0,Pink Cab,1
34234,54548.0,Pink Cab,2
34235,54548.0,Yellow Cab,2
34236,55867.0,Pink Cab,1
34237,54485.0,Pink Cab,1
34238,56851.0,Pink Cab,1
34239,54369.0,Pink Cab,2
34240,56932.0,Pink Cab,2
34241,54481.0,Yellow Cab,2
34242,55451.0,Pink Cab,2
34243,55451.0,Yellow Cab,1
34244,55430.0,Pink Cab,3
34245,55430.0,Yellow Cab,1
34246,56217.0,Pink Cab,1
34247,56217.0,Yellow Cab,1
34248,55996.0,Pink Cab,1
34249,55993.0,Pink Cab,2
34250,55284.0,Pink Cab,1
34251,55284.0,Yellow Cab,1
34252,55764.0,Pink Cab,1
34253,56896.0,Pink Cab,2
34254,54976.0,Pink Cab,1
34255,54081.0,Pink Cab,1
34256,54081.0,Yellow Cab,2
34257,55936.0,Yellow Cab,1
34258,55619.0,Yellow Cab,1
34259,54954.0,Pink Cab,1
34260,56892.0,Pink Cab,1
34261,54145.0,Pink Cab,2
34262,56698.0,Pink Cab,1
34263,55233.0,Yellow Cab,2
34264,54186.0,Pink Cab,1
34265,54186.0,Yellow Cab,1
34266,56247.0,Yellow Cab,1
34267,56761.0,Pink Cab,1
34268,56761.0,Yellow Cab,1
34269,55613.0,Yellow Cab,1
34270,54249.0,Pink Cab,3
34271,54249.0,Yellow Cab,1
34272,55292.0,Pink Cab,3
34273,55348.0,Pink Cab,1
34274,55330.0,Pink Cab,2
34275,54724.0,Pink Cab,2
34276,55787.0,Pink Cab,1
34277,54126.0,Pink Cab,1
34278,54177.0,Yellow Cab,1
34279,54109.0,Pink Cab,1
34280,54109.0,Yellow Cab,1
34281,55747.0,Pink Cab,1
34282,55747.0,Yellow Cab,1
34283,56446.0,Pink Cab,1
34284,56031.0,Pink Cab,1
34285,54718.0,Pink Cab,1
34286,56859.0,Pink Cab,1
34287,55797.0,Pink Cab,1
34288,54802.0,Yellow Cab,1
34289,55021.0,Yellow Cab,1
34290,54366.0,Yellow Cab,3
34291,54064.0,Yellow Cab,2
34292,54668.0,Pink Cab,2
34293,55461.0,Pink Cab,2
34294,56364.0,Pink Cab,1
34295,55596.0,Pink Cab,2
34296,55596.0,Yellow Cab,2
34297,54576.0,Pink Cab,1
34298,56696.0,Pink Cab,2
34299,56696.0,Yellow Cab,1
34300,55352.0,Yellow Cab,1
34301,54519.0,Pink Cab,1
34302,54519.0,Yellow Cab,1
34303,56643.0,Yellow Cab,2
34304,56898.0,Yellow Cab,1
34305,54553.0,Pink Cab,1
34306,56666.0,Pink Cab,1
34307,56883.0,Pink Cab,1
34308,55877.0,Pink Cab,1
34309,54704.0,Pink Cab,2
34310,55927.0,Pink Cab,2
34311,55377.0,Pink Cab,2
34312,56182.0,Pink Cab,1
34313,56243.0,Pink Cab,2
34314,55720.0,Pink Cab,1
34315,54769.0,Yellow Cab,1
34316,56779.0,Yellow Cab,1
34317,56256.0,Yellow Cab,1
34318,56410.0,Yellow Cab,1
34319,55050.0,Pink Cab,1
34320,54758.0,Pink Cab,3
34321,56947.0,Pink Cab,1
34322,54299.0,Pink Cab,3
34323,54299.0,Yellow Cab,1
34324,54178.0,Pink Cab,1
34325,54702.0,Pink Cab,1
34326,54568.0,Pink Cab,2
34327,56288.0,Yellow Cab,1
34328,56462.0,Pink Cab,1
34329,56462.0,Yellow Cab,1
34330,56119.0,Pink Cab,1
34331,56119.0,Yellow Cab,1
34332,55347.0,Pink Cab,1
34333,54929.0,Pink Cab,1
34334,56035.0,Pink Cab,1
34335,55252.0,Pink Cab,1
34336,54578.0,Pink Cab,1
34337,56685.0,Pink Cab,1
34338,55786.0,Pink Cab,1
34339,56820.0,Pink Cab,1
34340,55899.0,Pink Cab,1
34341,56832.0,Pink Cab,1
34342,56832.0,Yellow Cab,1
34343,55181.0,Pink Cab,1
34344,55181.0,Yellow Cab,1
34345,54494.0,Pink Cab,1
34346,54494.0,Yellow Cab,1
34347,54762.0,Pink Cab,1
34348,55310.0,Pink Cab,1
34349,54410.0,Pink Cab,1
34350,56650.0,Pink Cab,1
34351,55514.0,Pink Cab,1
34352,55514.0,Yellow Cab,1
34353,56060.0,Pink Cab,2
34354,56060.0,Yellow Cab,1
34355,54261.0,Pink Cab,1
34356,54261.0,Yellow Cab,2
34357,55099.0,Pink Cab,1
34358,56493.0,Yellow Cab,1
34359,56824.0,Pink Cab,1
34360,56824.0,Yellow Cab,1
34361,56216.0,Yellow Cab,2
34362,56535.0,Pink Cab,1
34363,56535.0,Yellow Cab,1
34364,55214.0,Pink Cab,1
34365,55214.0,Yellow Cab,1
34366,55972.0,Pink Cab,1
34367,54681.0,Pink Cab,1
34368,54496.0,Pink Cab,1
34369,55323.0,Pink Cab,5
34370,56265.0,Pink Cab,2
34371,54501.0,Pink Cab,1
34372,54077.0,Pink Cab,1
34373,54077.0,Yellow Cab,1
34374,54112.0,Pink Cab,1
34375,54431.0,Yellow Cab,1
34376,54615.0,Yellow Cab,1
34377,54378.0,Yellow Cab,1
34378,55838.0,Yellow Cab,1
34379,54814.0,Pink Cab,2
34380,56743.0,Pink Cab,3
34381,55207.0,Pink Cab,1
34382,55710.0,Pink Cab,2
34383,54857.0,Pink Cab,1
34384,54857.0,Yellow Cab,2
34385,56381.0,Pink Cab,1
34386,56381.0,Yellow Cab,1
34387,55790.0,Pink Cab,1
34388,56627.0,Pink Cab,1
34389,56627.0,Yellow Cab,1
34390,54829.0,Pink Cab,2
34391,54829.0,Yellow Cab,1
34392,54609.0,Pink Cab,1
34393,54609.0,Yellow Cab,2
34394,54731.0,Yellow Cab,2
34395,55553.0,Pink Cab,1
34396,55553.0,Yellow Cab,2
34397,56866.0,Pink Cab,2
34398,55072.0,Pink Cab,1
34399,55030.0,Pink Cab,2
34400,56377.0,Pink Cab,3
34401,56900.0,Pink Cab,1
34402,54138.0,Pink Cab,1
34403,54021.0,Pink Cab,2
34404,54392.0,Pink Cab,2
34405,54392.0,Yellow Cab,1
34406,54279.0,Pink Cab,1
34407,54379.0,Pink Cab,2
34408,54918.0,Pink Cab,1
34409,56029.0,Pink Cab,1
34410,56614.0,Pink Cab,2
34411,56614.0,Yellow Cab,1
34412,54787.0,Pink Cab,2
34413,54671.0,Pink Cab,1
34414,56725.0,Yellow Cab,1
34415,56818.0,Pink Cab,1
34416,56818.0,Yellow Cab,1
34417,54752.0,Pink Cab,1
34418,54752.0,Yellow Cab,1
34419,56920.0,Pink Cab,1
34420,56920.0,Yellow Cab,1
34421,56404.0,Pink Cab,2
34422,55926.0,Pink Cab,1
34423,55491.0,Pink Cab,1
34424,55491.0,Yellow Cab,1
34425,56235.0,Pink Cab,1
34426,56235.0,Yellow Cab,1
34427,55496.0,Pink Cab,1
34428,54851.0,Pink Cab,1
34429,56584.0,Pink Cab,1
34430,55735.0,Pink Cab,2
34431,55888.0,Yellow Cab,1
34432,55293.0,Yellow Cab,1
34433,56084.0,Pink Cab,1
34434,56269.0,Pink Cab,1
34435,56269.0,Yellow Cab,1
34436,54688.0,Pink Cab,1
34437,55688.0,Pink Cab,1
34438,55688.0,Yellow Cab,1
34439,54530.0,Pink Cab,1
34440,55191.0,Pink Cab,1
34441,55191.0,Yellow Cab,1
34442,55398.0,Pink Cab,1
34443,55398.0,Yellow Cab,1
34444,55989.0,Pink Cab,2
34445,55989.0,Yellow Cab,1
34446,55973.0,Pink Cab,1
34447,55973.0,Yellow Cab,1
34448,55772.0,Pink Cab,1
34449,55772.0,Yellow Cab,2
34450,56094.0,Pink Cab,1
34451,55800.0,Pink Cab,1
34452,55800.0,Yellow Cab,1
34453,55315.0,Pink Cab,3
34454,55333.0,Pink Cab,1
34455,55333.0,Yellow Cab,1
34456,54617.0,Pink Cab,1
34457,55561.0,Pink Cab,1
34458,55561.0,Yellow Cab,1
34459,54247.0,Pink Cab,2
34460,56919.0,Pink Cab,1
34461,55668.0,Yellow Cab,1
34462,55264.0,Yellow Cab,1
34463,55966.0,Pink Cab,1
34464,55966.0,Yellow Cab,1
34465,56046.0,Yellow Cab,1
34466,55142.0,Pink Cab,1
34467,56775.0,Pink Cab,1
34468,55345.0,Pink Cab,1
34469,54349.0,Pink Cab,1
34470,55813.0,Pink Cab,1
34471,55394.0,Pink Cab,1
34472,56059.0,Yellow Cab,2
34473,55739.0,Yellow Cab,1
34474,55583.0,Yellow Cab,1
34475,56422.0,Yellow Cab,1
34476,55766.0,Yellow Cab,1
34477,56021.0,Pink Cab,2
34478,56021.0,Yellow Cab,1
34479,56578.0,Pink Cab,1
34480,54977.0,Pink Cab,3
34481,54579.0,Pink Cab,2
34482,54619.0,Pink Cab,2
34483,55642.0,Pink Cab,2
34484,55642.0,Yellow Cab,1
34485,56843.0,Yellow Cab,1
34486,55994.0,Yellow Cab,2
34487,54023.0,Yellow Cab,1
34488,56394.0,Yellow Cab,1
34489,55818.0,Yellow Cab,1
34490,54367.0,Pink Cab,1
34491,56923.0,Pink Cab,2
34492,54246.0,Pink Cab,1
34493,54733.0,Pink Cab,1
34494,55406.0,Pink Cab,1
34495,56799.0,Pink Cab,2
34496,55412.0,Pink Cab,1
34497,55412.0,Yellow Cab,2
34498,56268.0,Pink Cab,2
34499,56152.0,Pink Cab,2
34500,54470.0,Pink Cab,3
34501,56563.0,Pink Cab,1
34502,56204.0,Pink Cab,1
34503,56204.0,Yellow Cab,1
34504,55887.0,Pink Cab,1
34505,56582.0,Yellow Cab,1
34506,56506.0,Yellow Cab,1
34507,54908.0,Yellow Cab,3
34508,54456.0,Pink Cab,2
34509,54980.0,Pink Cab,2
34510,54980.0,Yellow Cab,1
34511,55941.0,Pink Cab,1
34512,56948.0,Pink Cab,1
34513,54736.0,Pink Cab,2
34514,54555.0,Pink Cab,2
34515,54555.0,Yellow Cab,1
34516,56728.0,Pink Cab,1
34517,56728.0,Yellow Cab,2
34518,56850.0,Pink Cab,1
34519,56850.0,Yellow Cab,1
34520,56331.0,Pink Cab,1
34521,56331.0,Yellow Cab,1
34522,55416.0,Yellow Cab,1
34523,54403.0,Pink Cab,1
34524,54403.0,Yellow Cab,2
34525,54308.0,Pink Cab,2
34526,55353.0,Pink Cab,1
34527,56855.0,Pink Cab,1
34528,54811.0,Pink Cab,1
34529,54811.0,Yellow Cab,1
34530,55312.0,Pink Cab,1
34531,55312.0,Yellow Cab,1
34532,55585.0,Pink Cab,2
34533,54461.0,Yellow Cab,1
34534,54107.0,Yellow Cab,1
34535,56321.0,Yellow Cab,2
34536,56943.0,Yellow Cab,1
34537,55672.0,Yellow Cab,1
34538,54068.0,Pink Cab,1
34539,54068.0,Yellow Cab,1
34540,54217.0,Pink Cab,3
34541,54262.0,Pink Cab,1
34542,54625.0,Pink Cab,1
34543,54625.0,Yellow Cab,1
34544,54666.0,Pink Cab,1
34545,56348.0,Pink Cab,1
34546,55096.0,Pink Cab,1
34547,56176.0,Pink Cab,1
34548,56176.0,Yellow Cab,1
34549,54991.0,Pink Cab,3
34550,54477.0,Yellow Cab,1
34551,56280.0,Pink Cab,1
34552,56280.0,Yellow Cab,1
34553,56909.0,Yellow Cab,1
34554,55305.0,Yellow Cab,1
34555,56016.0,Pink Cab,1
34556,56016.0,Yellow Cab,1
34557,56742.0,Pink Cab,1
34558,56492.0,Pink Cab,1
34559,54321.0,Pink Cab,1
34560,54321.0,Yellow Cab,2
34561,56002.0,Pink Cab,1
34562,54060.0,Pink Cab,3
34563,56693.0,Pink Cab,1
34564,56302.0,Pink Cab,1
34565,55044.0,Pink Cab,2
34566,55960.0,Pink Cab,1
34567,54192.0,Yellow Cab,1
34568,54345.0,Yellow Cab,1
34569,54488.0,Yellow Cab,2
34570,56110.0,Yellow Cab,2
34571,54041.0,Yellow Cab,1
34572,54515.0,Yellow Cab,2
34573,55037.0,Yellow Cab,1
34574,54297.0,Pink Cab,2
34575,56207.0,Pink Cab,1
34576,56207.0,Yellow Cab,1
34577,56930.0,Pink Cab,3
34578,55995.0,Pink Cab,1
34579,55995.0,Yellow Cab,1
34580,56116.0,Pink Cab,1
34581,56116.0,Yellow Cab,1
34582,55784.0,Pink Cab,2
34583,56454.0,Pink Cab,1
34584,55135.0,Yellow Cab,1
34585,56642.0,Yellow Cab,1
34586,56771.0,Yellow Cab,1
34587,54768.0,Yellow Cab,1
34588,54395.0,Yellow Cab,1
34589,55302.0,Yellow Cab,1
34590,55206.0,Yellow Cab,1
34591,56305.0,Yellow Cab,1
34592,54904.0,Pink Cab,1
34593,54904.0,Yellow Cab,1
34594,56556.0,Yellow Cab,1
34595,54792.0,Pink Cab,1
34596,54792.0,Yellow Cab,1
34597,56244.0,Pink Cab,1
34598,56244.0,Yellow Cab,1
34599,56856.0,Pink Cab,2
34600,56856.0,Yellow Cab,1
34601,55222.0,Pink Cab,1
34602,55222.0,Yellow Cab,1
34603,55802.0,Pink Cab,1
34604,56232.0,Pink Cab,1
34605,56232.0,Yellow Cab,1
34606,56482.0,Pink Cab,1
34607,55477.0,Pink Cab,1
34608,55485.0,Pink Cab,1
34609,55485.0,Yellow Cab,1
34610,55685.0,Yellow Cab,1
34611,55779.0,Yellow Cab,1
34612,56870.0,Yellow Cab,3
34613,56921.0,Pink Cab,1
34614,56921.0,Yellow Cab,1
34615,54286.0,Pink Cab,2
34616,54286.0,Yellow Cab,1
34617,54779.0,Pink Cab,1
34618,54226.0,Pink Cab,1
34619,55463.0,Pink Cab,1
34620,56977.0,Pink Cab,1
34621,56313.0,Pink Cab,2
34622,54306.0,Pink Cab,1
34623,56053.0,Yellow Cab,1
34624,56154.0,Pink Cab,1
34625,56154.0,Yellow Cab,1
34626,56526.0,Yellow Cab,2
34627,56339.0,Pink Cab,1
34628,56339.0,Yellow Cab,2
34629,55016.0,Yellow Cab,1
34630,56630.0,Yellow Cab,1
34631,56162.0,Yellow Cab,1
34632,55819.0,Yellow Cab,1
34633,55661.0,Yellow Cab,1
34634,54006.0,Pink Cab,1
34635,54006.0,Yellow Cab,1
34636,55505.0,Pink Cab,1
34637,55505.0,Yellow Cab,1
34638,54526.0,Pink Cab,1
34639,54526.0,Yellow Cab,1
34640,54446.0,Pink Cab,1
34641,54365.0,Pink Cab,1
34642,55073.0,Pink Cab,2
34643,55073.0,Yellow Cab,1
34644,54720.0,Pink Cab,1
34645,55490.0,Pink Cab,1
34646,55490.0,Yellow Cab,1
34647,56479.0,Pink Cab,1
34648,56397.0,Pink Cab,2
34649,55371.0,Pink Cab,1
34650,55475.0,Pink Cab,1
34651,56233.0,Pink Cab,1
34652,54876.0,Yellow Cab,1
34653,56628.0,Yellow Cab,1
34654,56787.0,Yellow Cab,1
34655,56716.0,Yellow Cab,1
34656,54039.0,Pink Cab,1
34657,56886.0,Pink Cab,1
34658,55126.0,Pink Cab,4
34659,55721.0,Pink Cab,1
34660,55721.0,Yellow Cab,1
34661,54053.0,Pink Cab,1
34662,54807.0,Pink Cab,2
34663,55595.0,Pink Cab,1
34664,56399.0,Pink Cab,1
34665,56399.0,Yellow Cab,1
34666,54359.0,Pink Cab,2
34667,54359.0,Yellow Cab,1
34668,54962.0,Pink Cab,2
34669,56128.0,Pink Cab,1
34670,56128.0,Yellow Cab,1
34671,56452.0,Pink Cab,2
34672,55901.0,Pink Cab,1
34673,55901.0,Yellow Cab,1
34674,55122.0,Pink Cab,2
34675,55122.0,Yellow Cab,2
34676,55152.0,Yellow Cab,1
34677,56710.0,Pink Cab,2
34678,56710.0,Yellow Cab,1
34679,54160.0,Yellow Cab,1
34680,54086.0,Pink Cab,2
34681,54086.0,Yellow Cab,2
34682,54537.0,Yellow Cab,1
34683,54912.0,Yellow Cab,1
34684,56044.0,Pink Cab,1
34685,54482.0,Pink Cab,2
34686,54482.0,Yellow Cab,1
34687,56254.0,Pink Cab,1
34688,56808.0,Pink Cab,2
34689,56808.0,Yellow Cab,1
34690,56115.0,Pink Cab,1
34691,54667.0,Pink Cab,1
34692,54468.0,Pink Cab,1
34693,55032.0,Yellow Cab,1
34694,56356.0,Yellow Cab,1
34695,56829.0,Yellow Cab,1
34696,54809.0,Yellow Cab,3
34697,55144.0,Yellow Cab,1
34698,54975.0,Yellow Cab,1
34699,54129.0,Yellow Cab,1
34700,55120.0,Pink Cab,1
34701,55120.0,Yellow Cab,1
34702,56927.0,Pink Cab,2
34703,55825.0,Pink Cab,1
34704,56226.0,Pink Cab,1
34705,54335.0,Pink Cab,1
34706,56091.0,Pink Cab,1
34707,54789.0,Pink Cab,1
34708,56512.0,Pink Cab,1
34709,55852.0,Pink Cab,1
34710,56022.0,Pink Cab,1
34711,56545.0,Pink Cab,2
34712,56023.0,Pink Cab,2
34713,56023.0,Yellow Cab,1
34714,56476.0,Yellow Cab,2
34715,56527.0,Yellow Cab,2
34716,56841.0,Pink Cab,1
34717,56841.0,Yellow Cab,1
34718,56499.0,Pink Cab,1
34719,54738.0,Pink Cab,1
34720,55465.0,Pink Cab,1
34721,55465.0,Yellow Cab,1
34722,54601.0,Pink Cab,1
34723,54200.0,Pink Cab,2
34724,56461.0,Pink Cab,1
34725,56461.0,Yellow Cab,1
34726,56702.0,Pink Cab,2
34727,56702.0,Yellow Cab,1
34728,54678.0,Pink Cab,1
34729,55811.0,Pink Cab,1
34730,56825.0,Pink Cab,1
34731,54955.0,Yellow Cab,2
34732,56956.0,Yellow Cab,1
34733,54483.0,Yellow Cab,1
34734,54212.0,Pink Cab,1
34735,54212.0,Yellow Cab,1
34736,55518.0,Yellow Cab,1
34737,56638.0,Yellow Cab,1
34738,56178.0,Yellow Cab,1
34739,56236.0,Yellow Cab,1
34740,55139.0,Pink Cab,1
34741,55139.0,Yellow Cab,1
34742,55692.0,Yellow Cab,1
34743,56645.0,Yellow Cab,1
34744,54862.0,Pink Cab,3
34745,54862.0,Yellow Cab,1
34746,56334.0,Pink Cab,1
34747,54007.0,Pink Cab,1
34748,54007.0,Yellow Cab,1
34749,56306.0,Pink Cab,1
34750,56306.0,Yellow Cab,1
34751,55309.0,Pink Cab,1
34752,56957.0,Pink Cab,2
34753,56957.0,Yellow Cab,2
34754,56282.0,Pink Cab,1
34755,56282.0,Yellow Cab,1
34756,54673.0,Yellow Cab,1
34757,56425.0,Yellow Cab,2
34758,54974.0,Yellow Cab,1
34759,56828.0,Pink Cab,1
34760,56828.0,Yellow Cab,1
34761,56986.0,Yellow Cab,1
34762,56445.0,Yellow Cab,1
34763,56418.0,Pink Cab,1
34764,56418.0,Yellow Cab,1
34765,55111.0,Yellow Cab,1
34766,55820.0,Yellow Cab,1
34767,56008.0,Yellow Cab,1
34768,55039.0,Pink Cab,1
34769,56770.0,Pink Cab,1
34770,54597.0,Pink Cab,1
34771,55984.0,Pink Cab,2
34772,55984.0,Yellow Cab,1
34773,54213.0,Pink Cab,1
34774,56112.0,Pink Cab,1
34775,56220.0,Pink Cab,2
34776,56548.0,Pink Cab,2
34777,54875.0,Pink Cab,1
34778,55879.0,Pink Cab,1
34779,55879.0,Yellow Cab,1
34780,56598.0,Pink Cab,3
34781,56436.0,Pink Cab,1
34782,56736.0,Yellow Cab,2
34783,54051.0,Yellow Cab,2
34784,54425.0,Yellow Cab,2
34785,56620.0,Pink Cab,1
34786,56620.0,Yellow Cab,1
34787,55715.0,Yellow Cab,1
34788,54137.0,Pink Cab,1
34789,54137.0,Yellow Cab,1
34790,56613.0,Pink Cab,1
34791,54570.0,Pink Cab,1
34792,54570.0,Yellow Cab,1
34793,55497.0,Pink Cab,1
34794,55147.0,Pink Cab,1
34795,55860.0,Pink Cab,2
34796,54498.0,Pink Cab,1
34797,55109.0,Pink Cab,1
34798,56694.0,Pink Cab,2
34799,55850.0,Pink Cab,2
34800,55814.0,Pink Cab,1
34801,54002.0,Pink Cab,2
34802,55132.0,Yellow Cab,1
34803,56958.0,Yellow Cab,2
34804,56692.0,Yellow Cab,1
34805,54294.0,Yellow Cab,1
34806,55138.0,Pink Cab,1
34807,55138.0,Yellow Cab,1
34808,55551.0,Yellow Cab,1
34809,56946.0,Yellow Cab,1
34810,56959.0,Yellow Cab,1
34811,54333.0,Pink Cab,1
34812,54333.0,Yellow Cab,1
34813,55364.0,Pink Cab,1
34814,56107.0,Pink Cab,1
34815,54818.0,Pink Cab,2
34816,54624.0,Pink Cab,1
34817,54380.0,Pink Cab,1
34818,56158.0,Pink Cab,2
34819,54803.0,Pink Cab,3
34820,56637.0,Pink Cab,1
34821,55311.0,Pink Cab,2
34822,55843.0,Pink Cab,1
34823,55282.0,Pink Cab,1
34824,56440.0,Pink Cab,1
34825,55379.0,Yellow Cab,1
34826,56320.0,Pink Cab,1
34827,56320.0,Yellow Cab,1
34828,54374.0,Pink Cab,1
34829,54374.0,Yellow Cab,1
34830,56735.0,Pink Cab,2
34831,56735.0,Yellow Cab,1
34832,56099.0,Pink Cab,1
34833,56099.0,Yellow Cab,1
34834,54152.0,Yellow Cab,1
34835,56819.0,Pink Cab,1
34836,56819.0,Yellow Cab,1
34837,55102.0,Yellow Cab,2
34838,54020.0,Yellow Cab,1
34839,56965.0,Yellow Cab,1
34840,55004.0,Pink Cab,1
34841,54819.0,Pink Cab,2
34842,56419.0,Pink Cab,1
34843,55957.0,Pink Cab,1
34844,55524.0,Pink Cab,1
34845,55869.0,Pink Cab,1
34846,56113.0,Pink Cab,1
34847,56782.0,Pink Cab,3
34848,56291.0,Pink Cab,2
34849,54071.0,Yellow Cab,1
34850,54393.0,Pink Cab,1
34851,54393.0,Yellow Cab,1
34852,56192.0,Yellow Cab,1
34853,54827.0,Yellow Cab,1
34854,56045.0,Yellow Cab,2
34855,56884.0,Pink Cab,1
34856,56884.0,Yellow Cab,1
34857,56815.0,Pink Cab,2
34858,54660.0,Pink Cab,1
34859,54921.0,Pink Cab,1
34860,54921.0,Yellow Cab,1
34861,56473.0,Pink Cab,1
34862,54775.0,Pink Cab,2
34863,54775.0,Yellow Cab,1
34864,54478.0,Pink Cab,1
34865,54479.0,Pink Cab,2
34866,56167.0,Pink Cab,1
34867,56705.0,Pink Cab,1
34868,55682.0,Pink Cab,2
34869,54169.0,Yellow Cab,1
34870,55149.0,Pink Cab,2
34871,55149.0,Yellow Cab,1
34872,55934.0,Yellow Cab,1
34873,56804.0,Yellow Cab,1
34874,54348.0,Yellow Cab,1
